#{"t_start": 1764259294.8451378, "env_id": "PandaReach-v3"}
r,l,t
-1.0,2,87.451769
-7.0,8,87.468307
-1.0,2,87.472473
-4.0,5,87.483064
-3.0,4,87.492036
-3.0,4,87.500688
-2.0,3,87.507416
-3.0,4,87.51603
0.0,1,87.518347
-3.0,4,87.526903
-5.0,6,87.539816
-3.0,4,87.548024
-2.0,3,87.554331
-2.0,3,87.560626
-7.0,8,87.577163
-5.0,6,87.590098
-6.0,7,87.604529
-2.0,3,87.611195
-2.0,3,87.617193
-2.0,3,87.624136
-3.0,4,87.632444
-4.0,5,87.6428
-5.0,6,87.656125
-3.0,4,87.664211
-2.0,3,87.670226
-2.0,3,87.676849
-4.0,5,87.687127
-1.0,2,87.691262
-4.0,5,87.701648
-1.0,2,87.705799
-3.0,4,87.714252
-3.0,4,87.722391
-6.0,7,87.737066
-10.0,11,87.760798
-3.0,4,87.769176
-1.0,2,87.773386
-3.0,4,87.781654
-2.0,3,87.787875
-5.0,6,87.800691
0.0,1,87.803017
-2.0,3,87.80959
-5.0,6,87.822319
-6.0,7,87.837994
-4.0,5,87.848908
0.0,1,87.851268
-3.0,4,87.85979
-1.0,2,87.864154
-4.0,5,87.874737
-4.0,5,87.884968
-4.0,5,87.895337
-1.0,2,87.899675
-5.0,6,87.912386
-3.0,4,87.920656
-2.0,3,87.92703
-1.0,2,87.931415
-3.0,4,87.939494
0.0,1,87.941638
-6.0,7,87.95829
-2.0,3,87.965163
-1.0,2,87.969388
0.0,1,87.971449
-1.0,2,87.975645
-3.0,4,87.984138
-1.0,2,87.988363
-4.0,5,87.998506
-2.0,3,88.005012
0.0,1,88.007349
-3.0,4,88.016014
-6.0,7,88.03109
-5.0,6,88.043876
-2.0,3,88.050399
-2.0,3,88.056485
-1.0,2,88.060703
-1.0,2,88.064956
-2.0,3,88.071543
-4.0,5,88.082521
-4.0,5,88.093003
-5.0,6,88.105879
-3.0,4,88.114393
-4.0,5,88.124987
-5.0,6,88.137891
-9.0,10,88.158934
-2.0,3,88.165215
-3.0,4,88.173834
-3.0,4,88.181997
-4.0,5,88.192259
-3.0,4,88.200063
-7.0,8,88.217211
-4.0,5,88.228251
-4.0,5,88.239311
-3.0,4,88.248209
-4.0,5,88.258565
-1.0,2,88.262635
-5.0,6,88.275795
-1.0,2,88.28018
-3.0,4,88.288611
-9.0,10,88.310077
-6.0,7,88.324855
-2.0,3,88.331244
-5.0,6,88.344219
-2.0,3,88.350624
-1.0,2,88.355092
-2.0,3,88.361366
-3.0,4,88.370026
-3.0,4,88.378919
-2.0,3,88.385641
-6.0,7,88.400436
0.0,1,88.402633
-5.0,6,88.415406
-1.0,2,88.41991
-2.0,3,88.426475
-2.0,3,88.432614
-2.0,3,88.439013
-4.0,5,88.450406
-3.0,4,88.458783
-4.0,5,88.469387
-2.0,3,88.475423
-1.0,2,88.479792
-3.0,4,88.48845
-4.0,5,88.49998
-3.0,4,88.508595
-3.0,4,88.517479
-6.0,7,88.532732
-3.0,4,88.541348
-4.0,5,88.551512
-3.0,4,88.559863
-1.0,2,88.564106
-6.0,7,88.579241
-7.0,8,88.595629
-1.0,2,88.599776
-3.0,4,88.607824
-7.0,8,88.624759
-4.0,5,88.635661
0.0,1,88.637902
-5.0,6,88.650784
-2.0,3,88.65713
-3.0,4,88.666114
-3.0,4,88.674328
-2.0,3,88.680178
-1.0,2,88.684382
-1.0,2,88.688283
-4.0,5,88.698664
-3.0,4,88.706756
-5.0,6,88.719445
-3.0,4,88.727549
-2.0,3,88.734191
-6.0,7,88.748678
-2.0,3,88.754778
-1.0,2,88.758944
-3.0,4,88.767431
-2.0,3,88.773546
-3.0,4,88.781413
-4.0,5,88.791433
-7.0,8,88.807809
-3.0,4,88.815993
-5.0,6,88.828666
-2.0,3,88.83504
-4.0,5,88.8456
-4.0,5,88.855813
-5.0,6,88.868354
-2.0,3,88.874553
-2.0,3,88.880985
-2.0,3,88.887448
-4.0,5,88.898474
-2.0,3,88.904605
-6.0,7,88.91906
-3.0,4,88.927467
-2.0,3,88.93407
-3.0,4,88.942364
-3.0,4,88.950612
-1.0,2,88.954582
-3.0,4,88.962783
-3.0,4,88.971169
-3.0,4,88.979311
-2.0,3,88.985273
-5.0,6,88.998678
-3.0,4,89.006941
0.0,1,89.009068
-3.0,4,89.017315
-8.0,9,89.036978
-2.0,3,89.04338
-2.0,3,89.049672
-3.0,4,89.058142
-2.0,3,89.064547
-2.0,3,89.070723
-1.0,2,89.075127
-5.0,6,89.087817
-14.0,15,89.119759
-2.0,3,89.126372
-4.0,5,89.136724
-4.0,5,89.146948
-3.0,4,89.155194
-1.0,2,89.159459
-8.0,9,89.180264
-3.0,4,89.18929
-1.0,2,89.194017
-6.0,7,89.209248
-2.0,3,89.215621
-2.0,3,89.221727
-3.0,4,89.229894
-2.0,3,89.236685
-4.0,5,89.247173
-1.0,2,89.25183
-3.0,4,89.260021
-9.0,10,89.280661
-1.0,2,89.284734
-6.0,7,89.299585
-3.0,4,89.308056
-1.0,2,89.312385
-2.0,3,89.318243
-2.0,3,89.324339
-4.0,5,89.3359
-2.0,3,89.342614
-4.0,5,89.3528
-5.0,6,89.365646
-2.0,3,89.371688
-2.0,3,89.37829
-4.0,5,89.388528
-8.0,9,89.40705
-1.0,2,89.411316
-3.0,4,89.419498
-3.0,4,89.427943
-1.0,2,89.432233
-2.0,3,89.438503
-5.0,6,89.451085
-5.0,6,89.463825
-3.0,4,89.472116
-3.0,4,89.481016
-2.0,3,89.487246
-3.0,4,89.496093
0.0,1,89.498237
-6.0,7,89.512814
-2.0,3,89.519405
-3.0,4,89.527805
-5.0,6,89.540625
-2.0,3,89.547113
-22.0,23,89.596117
-3.0,4,89.604748
-2.0,3,89.611246
-3.0,4,89.61968
-3.0,4,89.62819
-4.0,5,89.638651
-1.0,2,89.643248
-2.0,3,89.649675
-3.0,4,89.657856
-3.0,4,89.666237
-4.0,5,89.677375
-2.0,3,89.683831
-2.0,3,89.690149
-3.0,4,89.698393
-4.0,5,89.708786
-6.0,7,89.723321
0.0,1,89.725483
-6.0,7,89.740271
-2.0,3,89.746329
-4.0,5,89.757059
-4.0,5,89.768087
-2.0,3,89.774532
-5.0,6,89.787217
-2.0,3,89.793753
-8.0,9,89.812979
-4.0,5,89.823885
-2.0,3,89.830327
-3.0,4,89.83877
-4.0,5,89.849209
-5.0,6,89.861669
-5.0,6,89.873842
-1.0,2,89.877977
-12.0,13,89.905118
-3.0,4,89.91334
-1.0,2,89.917823
-4.0,5,89.928166
-4.0,5,89.938554
-3.0,4,89.946771
-3.0,4,89.955614
-7.0,8,89.972806
-3.0,4,89.981032
-6.0,7,89.996185
-1.0,2,90.000505
-2.0,3,90.006651
-4.0,5,90.016973
-3.0,4,90.025097
-8.0,9,90.043466
-3.0,4,90.051685
-2.0,3,90.057759
-2.0,3,90.064032
-1.0,2,90.068213
0.0,1,90.070339
-2.0,3,90.077075
-5.0,6,90.090067
-3.0,4,90.098426
0.0,1,90.100507
-2.0,3,90.107132
-1.0,2,90.111266
-1.0,2,90.115405
0.0,1,90.117582
-1.0,2,90.121663
-2.0,3,90.128269
0.0,1,90.13077
-3.0,4,90.139266
-5.0,6,90.15226
-1.0,2,90.15634
-12.0,13,90.184077
0.0,1,90.186364
-12.0,13,90.214198
-4.0,5,90.224321
-3.0,4,90.232749
-3.0,4,90.240834
-3.0,4,90.249296
-4.0,5,90.259768
-1.0,2,90.263947
-2.0,3,90.270371
-3.0,4,90.278073
-5.0,6,90.290803
-6.0,7,90.30511
-7.0,8,90.322807
-1.0,2,90.327224
-6.0,7,90.341803
-4.0,5,90.352347
-12.0,13,90.379215
-2.0,3,90.38553
-3.0,4,90.393995
-2.0,3,90.400065
-1.0,2,90.404251
-6.0,7,90.418096
-3.0,4,90.426651
-4.0,5,90.436943
0.0,1,90.439332
-3.0,4,90.447425
-8.0,9,90.466949
-4.0,5,90.477363
-6.0,7,90.492375
-6.0,7,90.50724
-3.0,4,90.515664
-2.0,3,90.522459
-3.0,4,90.530538
-2.0,3,90.536878
-2.0,3,90.543498
-2.0,3,90.550446
0.0,1,90.552802
-2.0,3,90.559262
-3.0,4,90.56746
-2.0,3,90.5738
-1.0,2,90.577917
-3.0,4,90.586618
0.0,1,90.588924
-5.0,6,90.601866
-2.0,3,90.608505
-8.0,9,90.628001
-4.0,5,90.637877
-10.0,11,90.661081
-3.0,4,90.669502
-2.0,3,90.676021
-4.0,5,90.686273
-2.0,3,90.692775
-12.0,13,90.720945
-3.0,4,90.729703
-3.0,4,90.737855
-2.0,3,90.74453
-4.0,5,90.754581
-5.0,6,90.767021
-2.0,3,90.773337
0.0,1,90.775415
-1.0,2,90.779847
-3.0,4,90.788524
-7.0,8,90.804828
-2.0,3,90.810934
-2.0,3,90.817382
-4.0,5,90.827874
-2.0,3,90.834345
0.0,1,90.836522
-4.0,5,90.84717
-5.0,6,90.859439
-9.0,10,90.880367
-5.0,6,90.893099
-6.0,7,90.907858
-3.0,4,90.916511
-7.0,8,90.933582
-13.0,14,90.963091
-8.0,9,90.982436
-3.0,4,90.990848
-27.0,28,91.049121
-2.0,3,91.055542
-2.0,3,91.061818
-1.0,2,91.066287
-3.0,4,91.074485
-2.0,3,91.080782
-2.0,3,91.086717
-7.0,8,91.103704
-3.0,4,91.112602
-5.0,6,91.125441
-2.0,3,91.131498
-4.0,5,91.142649
-6.0,7,91.157281
-3.0,4,91.165866
-1.0,2,91.170178
-2.0,3,91.176681
-5.0,6,91.189097
-2.0,3,91.195624
-5.0,6,91.208544
-5.0,6,91.22179
-3.0,4,91.230006
-6.0,7,91.244665
-2.0,3,91.251073
-3.0,4,91.259076
-4.0,5,91.269805
-9.0,10,91.29199
-7.0,8,91.309121
-2.0,3,91.315385
-3.0,4,92.193191
-4.0,5,92.203692
0.0,1,92.206152
-6.0,7,92.220382
-3.0,4,92.229256
-3.0,4,92.237395
-2.0,3,92.243462
-4.0,5,92.254166
-4.0,5,92.264737
-1.0,2,92.268893
-4.0,5,92.279388
-4.0,5,92.289398
-1.0,2,92.293738
-4.0,5,92.304102
-8.0,9,92.322389
0.0,1,92.324334
-7.0,8,92.341304
0.0,1,92.343397
-5.0,6,92.356014
-3.0,4,92.364481
-4.0,5,92.375208
0.0,1,92.377246
-1.0,2,92.381354
-3.0,4,92.389871
-2.0,3,92.395917
-3.0,4,92.403922
-2.0,3,92.410198
-1.0,2,92.414221
-2.0,3,92.420409
-3.0,4,92.429159
-4.0,5,92.439529
-3.0,4,92.448331
-4.0,5,92.458594
-9.0,10,92.480217
-3.0,4,92.488542
-3.0,4,92.49765
-2.0,3,92.503861
-1.0,2,92.508097
-4.0,5,92.518502
-4.0,5,92.52925
0.0,1,92.531795
-2.0,3,92.538243
-2.0,3,92.54441
-1.0,2,92.548806
-2.0,3,92.555116
-4.0,5,92.565034
-2.0,3,92.571527
-2.0,3,92.605936
-2.0,3,92.612364
-1.0,2,92.616392
-2.0,3,92.623043
-1.0,2,92.627228
-4.0,5,92.637779
-4.0,5,92.648156
-3.0,4,92.656958
-3.0,4,92.66547
-4.0,5,92.675853
-4.0,5,92.686336
-3.0,4,92.694878
-2.0,3,92.701072
-3.0,4,92.709908
-3.0,4,92.718697
-2.0,3,92.724803
-1.0,2,92.728925
-2.0,3,92.735071
-4.0,5,92.746268
-1.0,2,92.750544
-1.0,2,92.754554
-3.0,4,92.763065
-2.0,3,92.769415
-2.0,3,92.775647
-2.0,3,92.781901
-7.0,8,92.798442
-2.0,3,92.804653
-2.0,3,92.811278
-3.0,4,92.819416
-5.0,6,92.831796
-5.0,6,92.844457
-2.0,3,92.850817
-3.0,4,92.858997
-4.0,5,92.86984
-3.0,4,92.878128
-3.0,4,92.88658
-1.0,2,92.890993
-3.0,4,92.89916
-2.0,3,92.905912
-4.0,5,92.916729
-1.0,2,92.920994
-4.0,5,92.93181
-3.0,4,92.939877
-2.0,3,92.946353
-2.0,3,92.952465
-4.0,5,92.962639
-4.0,5,92.973302
-2.0,3,92.979512
0.0,1,92.98162
-3.0,4,92.989649
-4.0,5,93.000235
-4.0,5,93.010814
-3.0,4,93.018993
-4.0,5,93.029665
-2.0,3,93.035862
-3.0,4,93.044295
-3.0,4,93.052816
-2.0,3,93.059014
-2.0,3,93.065215
-2.0,3,93.071213
-4.0,5,93.081262
-3.0,4,93.089413
-5.0,6,93.102047
-4.0,5,93.113065
-2.0,3,93.119449
-4.0,5,93.129599
-2.0,3,93.136172
-5.0,6,93.148629
-3.0,4,93.156553
-4.0,5,93.178504
0.0,1,93.181264
-1.0,2,93.185633
-3.0,4,93.194415
-6.0,7,93.208973
-3.0,4,93.21734
-3.0,4,93.225718
-2.0,3,93.231908
-2.0,3,93.238061
-1.0,2,93.242486
-3.0,4,93.251217
-3.0,4,93.25904
-4.0,5,93.27051
-1.0,2,93.27469
-1.0,2,93.278895
-5.0,6,93.291277
-3.0,4,93.299693
-3.0,4,93.308419
-3.0,4,93.316726
-5.0,6,93.329548
-1.0,2,93.333965
-3.0,4,93.342018
-10.0,11,93.364861
-3.0,4,93.372974
-3.0,4,93.381379
-1.0,2,93.385404
-9.0,10,93.406446
-2.0,3,93.412606
-2.0,3,93.41908
0.0,1,93.421292
-3.0,4,93.429402
-2.0,3,93.435729
0.0,1,93.437771
-2.0,3,93.444054
-2.0,3,93.450292
-6.0,7,93.464734
-1.0,2,93.46899
-2.0,3,93.475729
-5.0,6,93.488207
-1.0,2,93.492608
-3.0,4,93.501029
-3.0,4,93.509277
-1.0,2,93.513347
-6.0,7,93.528735
-1.0,2,93.533074
-2.0,3,93.538971
-4.0,5,93.550129
-2.0,3,93.556431
-2.0,3,93.563019
-3.0,4,93.571231
-3.0,4,93.579434
-3.0,4,93.587821
-5.0,6,93.600847
-8.0,9,93.619835
-5.0,6,93.633024
-2.0,3,93.639075
-3.0,4,93.647517
-4.0,5,93.65813
-3.0,4,93.666272
-3.0,4,93.674514
-2.0,3,93.680806
-2.0,3,93.687087
-7.0,8,93.70372
-3.0,4,93.711842
-10.0,11,93.734794
-5.0,6,93.747263
-2.0,3,93.753681
-2.0,3,93.760233
-4.0,5,93.77127
-4.0,5,93.781651
-4.0,5,93.792539
-2.0,3,93.799097
-4.0,5,93.809773
-3.0,4,93.818141
-2.0,3,93.824485
-1.0,2,93.828775
-2.0,3,93.834912
-3.0,4,93.843148
-6.0,7,93.857111
-4.0,5,93.867517
-3.0,4,93.876092
-2.0,3,93.882693
-2.0,3,93.888762
-5.0,6,93.901082
-4.0,5,93.91101
-11.0,12,93.936476
-2.0,3,93.942716
-2.0,3,93.948969
-2.0,3,93.955128
-4.0,5,93.965508
-3.0,4,93.974414
-1.0,2,93.978669
-3.0,4,93.987053
-6.0,7,94.002321
-5.0,6,94.01496
-7.0,8,94.031627
-5.0,6,94.044453
0.0,1,94.046621
0.0,1,94.048739
-6.0,7,94.062946
-2.0,3,94.069218
-8.0,9,94.088266
-3.0,4,94.096727
-1.0,2,94.10113
-3.0,4,94.109813
-3.0,4,94.118034
-4.0,5,94.128605
0.0,1,94.13065
-3.0,4,94.13888
-2.0,3,94.14525
-2.0,3,94.151257
-3.0,4,94.159882
-7.0,8,94.176722
-5.0,6,94.189166
0.0,1,94.191707
-3.0,4,94.200057
-6.0,7,94.214726
-4.0,5,94.225194
-3.0,4,94.233322
-14.0,15,94.264106
-4.0,5,94.274665
-3.0,4,94.283056
-3.0,4,94.2915
-2.0,3,94.298091
-6.0,7,94.312364
-1.0,2,94.316296
0.0,1,94.318411
-3.0,4,94.326495
-2.0,3,94.332876
-3.0,4,94.341184
-4.0,5,94.351748
-2.0,3,94.357876
-2.0,3,94.364198
-6.0,7,94.379252
-1.0,2,94.383316
-4.0,5,94.393448
-2.0,3,94.39948
-2.0,3,94.405731
-3.0,4,94.413855
-2.0,3,94.419864
-2.0,3,94.426392
-2.0,3,94.433001
-10.0,11,94.456198
-3.0,4,94.464522
-2.0,3,94.470682
-2.0,3,94.477054
-1.0,2,94.481238
-2.0,3,94.487558
-2.0,3,94.493507
-23.0,24,94.544165
-4.0,5,94.554462
-5.0,6,94.566596
0.0,1,94.568949
-4.0,5,94.579222
-2.0,3,94.585382
-3.0,4,94.593706
-3.0,4,94.60196
-2.0,3,94.607941
-3.0,4,94.616231
-3.0,4,94.624893
-1.0,2,94.629319
-10.0,11,94.652838
-2.0,3,94.659389
-1.0,2,94.663752
-2.0,3,94.669835
-2.0,3,94.675937
-2.0,3,94.681992
-3.0,4,94.690468
-3.0,4,94.698548
-4.0,5,94.70941
0.0,1,94.71184
-4.0,5,94.722271
-2.0,3,94.728985
-5.0,6,94.741344
-3.0,4,94.749809
-4.0,5,94.760452
-5.0,6,94.772805
-3.0,4,94.781622
-2.0,3,94.788338
-2.0,3,94.794585
-1.0,2,94.798509
-5.0,6,94.810821
-2.0,3,94.817161
0.0,1,94.819317
-2.0,3,94.825718
-1.0,2,94.829965
-3.0,4,94.837929
0.0,1,94.840176
-2.0,3,94.846585
-1.0,2,94.850864
-5.0,6,94.863457
-2.0,3,94.869668
-4.0,5,94.880154
-4.0,5,94.890483
-4.0,5,94.901149
-5.0,6,94.914055
-3.0,4,94.923079
-3.0,4,94.931461
-5.0,6,94.943603
-2.0,3,94.950054
-2.0,3,94.95637
-3.0,4,94.964574
-2.0,3,94.97097
-1.0,2,94.975321
-3.0,4,94.983884
-2.0,3,94.989841
0.0,1,94.992124
-1.0,2,94.996347
-3.0,4,95.004656
-3.0,4,95.013225
-1.0,2,95.017246
-2.0,3,95.023568
-3.0,4,95.031757
-1.0,2,95.035757
-5.0,6,95.048384
-1.0,2,95.052475
-2.0,3,95.05864
-5.0,6,95.071355
0.0,1,95.07349
-2.0,3,95.079689
-3.0,4,95.088154
-4.0,5,95.098295
-3.0,4,95.106614
-5.0,6,95.118951
-2.0,3,95.125177
-2.0,3,95.131424
-3.0,4,95.139737
-1.0,2,95.143824
0.0,1,95.145829
-1.0,2,95.150041
-3.0,4,95.15844
-2.0,3,95.165009
-2.0,3,95.171476
-1.0,2,95.175687
-4.0,5,95.185987
-3.0,4,95.194204
-4.0,5,95.205052
-2.0,3,95.211262
-7.0,8,95.228003
-2.0,3,95.234384
-4.0,5,95.244819
-1.0,2,95.248942
-6.0,7,95.264101
-2.0,3,95.270157
-2.0,3,95.276603
-4.0,5,95.286681
-2.0,3,95.2929
-2.0,3,95.299569
-4.0,5,95.309788
-2.0,3,95.316125
-2.0,3,95.322576
-4.0,5,95.332985
-7.0,8,95.349668
-5.0,6,95.362328
-2.0,3,95.368459
-3.0,4,95.376957
-3.0,4,95.38527
-3.0,4,95.393535
-2.0,3,95.399924
-2.0,3,95.406239
-2.0,3,95.412665
-2.0,3,95.418978
-6.0,7,95.43338
-4.0,5,95.443701
-3.0,4,95.451798
-5.0,6,95.464544
-1.0,2,95.468959
-2.0,3,95.474873
-3.0,4,95.483588
-3.0,4,95.492203
-2.0,3,95.4986
-3.0,4,95.506498
-4.0,5,95.516986
-3.0,4,95.525491
-3.0,4,95.533945
-3.0,4,95.54211
-3.0,4,95.55029
-1.0,2,95.55471
-3.0,4,95.563316
-4.0,5,95.57374
-3.0,4,95.582143
-3.0,4,95.590874
0.0,1,95.593015
0.0,1,95.595055
-1.0,2,95.599351
-4.0,5,95.609665
-10.0,11,95.634325
-2.0,3,95.640483
-2.0,3,95.646761
-1.0,2,95.650809
-3.0,4,95.659126
-7.0,8,95.675759
-4.0,5,95.685836
-2.0,3,95.692347
-4.0,5,95.702935
-1.0,2,95.707084
-2.0,3,95.713377
-4.0,5,95.725022
-3.0,4,95.733661
-6.0,7,95.748424
-3.0,4,95.756675
-1.0,2,95.761015
-5.0,6,95.7741
-4.0,5,95.785333
-3.0,4,95.794382
-4.0,5,95.804703
-8.0,9,95.823834
-3.0,4,95.832203
-3.0,4,95.840544
-2.0,3,95.847138
-2.0,3,95.853466
-3.0,4,95.861891
-5.0,6,95.874625
-6.0,7,95.888936
-2.0,3,95.894986
-4.0,5,95.905447
-2.0,3,95.911633
-5.0,6,95.92416
-3.0,4,95.932818
-3.0,4,95.941148
-4.0,5,95.951986
-4.0,5,95.962724
-2.0,3,95.969127
-4.0,5,95.97884
-3.0,4,95.98704
-4.0,5,95.997442
-2.0,3,96.003896
-3.0,4,96.012117
-2.0,3,96.018831
-7.0,8,96.035553
-2.0,3,96.041667
-3.0,4,96.049781
-2.0,3,96.056295
-3.0,4,96.064381
-2.0,3,96.070927
-4.0,5,96.081144
-2.0,3,96.087727
-2.0,3,96.094245
-4.0,5,96.105088
-2.0,3,96.111168
-5.0,6,96.124204
-2.0,3,96.130618
-3.0,4,96.139188
-2.0,3,96.145258
0.0,1,96.147588
-6.0,7,96.162855
-2.0,3,96.169298
-1.0,2,96.173377
-4.0,5,96.183582
-3.0,4,96.191801
-3.0,4,96.199516
-4.0,5,96.209797
0.0,1,96.212243
-4.0,5,96.222748
-2.0,3,96.228806
-1.0,2,96.233305
-2.0,3,96.239514
-4.0,5,96.25014
-2.0,3,96.2564
-2.0,3,96.262766
-1.0,2,96.267217
0.0,1,96.269241
-3.0,4,96.277771
-2.0,3,96.284089
-4.0,5,96.294657
-7.0,8,96.311616
-5.0,6,96.32413
-3.0,4,96.332834
-2.0,3,96.338976
-7.0,8,96.356055
0.0,1,96.358143
-2.0,3,96.364663
-3.0,4,96.373341
-1.0,2,96.377289
-2.0,3,96.38352
-3.0,4,96.39173
-2.0,3,96.397815
-2.0,3,96.404052
-4.0,5,96.414162
-3.0,4,96.422486
-2.0,3,96.429048
-3.0,4,96.437691
-1.0,2,96.442029
-3.0,4,96.450307
-11.0,12,96.475324
-4.0,5,96.486017
-4.0,5,96.496219
-5.0,6,96.509627
-2.0,3,96.516022
-2.0,3,96.521981
-2.0,3,96.528648
-2.0,3,96.535019
-1.0,2,97.390765
-2.0,3,97.397032
0.0,1,97.399432
-2.0,3,97.405773
-2.0,3,97.412355
0.0,1,97.414586
-2.0,3,97.420993
-5.0,6,97.433877
-3.0,4,97.442318
-5.0,6,97.455141
-3.0,4,97.463247
-3.0,4,97.471829
-3.0,4,97.480312
-1.0,2,97.484578
-8.0,9,97.503077
-2.0,3,97.509709
-3.0,4,97.518286
-3.0,4,97.526644
-2.0,3,97.532993
-1.0,2,97.537429
-2.0,3,97.544076
-1.0,2,97.54814
-3.0,4,97.556398
0.0,1,97.558542
-4.0,5,97.568819
-2.0,3,97.575198
-3.0,4,97.584075
-1.0,2,97.588013
-2.0,3,97.5948
-1.0,2,97.599268
-3.0,4,97.608247
-4.0,5,97.619084
-2.0,3,97.626266
-3.0,4,97.634718
-2.0,3,97.640907
0.0,1,97.643305
-3.0,4,97.651895
-3.0,4,97.660842
-3.0,4,97.669439
0.0,1,97.671663
-2.0,3,97.677607
-1.0,2,97.681994
-1.0,2,97.686117
-1.0,2,97.690392
-2.0,3,97.696795
0.0,1,97.699153
-2.0,3,97.705351
-3.0,4,97.713847
-3.0,4,97.722635
-4.0,5,97.73312
-2.0,3,97.739395
-3.0,4,97.747947
-3.0,4,97.756822
-4.0,5,97.76709
-4.0,5,97.778073
-5.0,6,97.790547
-2.0,3,97.797034
-2.0,3,97.803233
-1.0,2,97.807757
-2.0,3,97.814282
-4.0,5,97.825063
-3.0,4,97.833526
-2.0,3,97.839976
-2.0,3,97.846122
-1.0,2,97.850491
-4.0,5,97.861191
-4.0,5,97.871851
-1.0,2,97.876323
0.0,1,97.878851
-8.0,9,97.897798
-2.0,3,97.904055
-1.0,2,97.908428
-2.0,3,97.915195
0.0,1,97.917446
-3.0,4,97.925982
-4.0,5,97.936877
-3.0,4,97.945424
-3.0,4,97.954028
-2.0,3,97.960679
-2.0,3,97.967113
-2.0,3,97.973236
-4.0,5,97.983214
-5.0,6,97.995831
-5.0,6,98.008103
-2.0,3,98.014418
-2.0,3,98.020444
-2.0,3,98.026635
-7.0,8,98.043736
-3.0,4,98.052002
-3.0,4,98.060884
-2.0,3,98.067381
-7.0,8,98.084444
-3.0,4,98.09348
-3.0,4,98.101829
0.0,1,98.103904
0.0,1,98.1061
0.0,1,98.108255
-3.0,4,98.11671
0.0,1,98.11885
-5.0,6,98.131302
-3.0,4,98.139792
-1.0,2,98.1442
-4.0,5,98.154579
-4.0,5,98.164739
-3.0,4,98.17315
-4.0,5,98.183842
-2.0,3,98.190051
0.0,1,98.192194
-3.0,4,98.200416
-2.0,3,98.206866
-2.0,3,98.213499
-3.0,4,98.22221
0.0,1,98.224301
0.0,1,98.226427
-1.0,2,98.230874
-5.0,6,98.243584
-4.0,5,98.25433
-2.0,3,98.260676
-5.0,6,98.273504
-1.0,2,98.277841
-4.0,5,98.28811
-2.0,3,98.294658
-7.0,8,98.311058
-3.0,4,98.319621
-2.0,3,98.326375
-3.0,4,98.33479
-1.0,2,98.339158
-1.0,2,98.343393
-4.0,5,98.353819
-2.0,3,98.360334
-4.0,5,98.370835
0.0,1,98.373155
0.0,1,98.375601
-3.0,4,98.38391
-1.0,2,98.388215
-3.0,4,98.396096
-3.0,4,98.404815
-2.0,3,98.411286
-1.0,2,98.415579
-2.0,3,98.421752
-2.0,3,98.431243
-5.0,6,98.449123
-2.0,3,98.457909
0.0,1,98.460694
-1.0,2,98.465538
-3.0,4,98.475461
-2.0,3,98.482817
-4.0,5,98.493413
-5.0,6,98.506532
-2.0,3,98.513605
-2.0,3,98.520058
-2.0,3,98.526019
-3.0,4,98.534739
-3.0,4,98.543044
-2.0,3,98.549415
-2.0,3,98.555279
-2.0,3,98.561709
-1.0,2,98.566049
-2.0,3,98.572343
-2.0,3,98.578538
0.0,1,98.580712
-4.0,5,98.591135
-4.0,5,98.601302
-4.0,5,98.611891
-3.0,4,98.620419
-4.0,5,98.630852
-3.0,4,98.639234
-2.0,3,98.645865
0.0,1,98.648117
-4.0,5,98.658454
-8.0,9,98.67745
-2.0,3,98.683675
0.0,1,98.686145
-1.0,2,98.690472
-1.0,2,98.694924
-3.0,4,98.703497
-6.0,7,98.718116
-5.0,6,98.730635
-4.0,5,98.741174
-2.0,3,98.747767
-5.0,6,98.760457
-4.0,5,98.770616
-2.0,3,98.777241
-3.0,4,98.785731
-6.0,7,98.80043
-2.0,3,98.806339
-4.0,5,98.816641
-3.0,4,98.825282
-3.0,4,98.833996
-1.0,2,98.838323
-1.0,2,98.842503
-3.0,4,98.850814
-2.0,3,98.857243
-1.0,2,98.86177
-5.0,6,98.874543
-1.0,2,98.879035
-3.0,4,98.88766
-1.0,2,98.892007
-2.0,3,98.89801
-1.0,2,98.902234
-2.0,3,98.908694
-2.0,3,98.915017
-1.0,2,98.919275
0.0,1,98.921649
-1.0,2,98.925881
-3.0,4,98.934317
-2.0,3,98.94088
-2.0,3,98.947023
-4.0,5,98.957505
-2.0,3,98.963631
-4.0,5,98.974462
-2.0,3,98.980822
-1.0,2,98.985169
0.0,1,98.987536
-4.0,5,98.997639
-2.0,3,99.003847
-3.0,4,99.012299
-4.0,5,99.022644
-2.0,3,99.029431
-3.0,4,99.038087
-1.0,2,99.042395
-6.0,7,99.057206
-4.0,5,99.06804
-2.0,3,99.074534
-3.0,4,99.08265
-4.0,5,99.093214
0.0,1,99.095464
-3.0,4,99.104027
0.0,1,99.106132
-2.0,3,99.112729
-6.0,7,99.127651
-7.0,8,99.144807
-4.0,5,99.15502
-1.0,2,99.159449
-3.0,4,99.167786
-4.0,5,99.178424
-3.0,4,99.186976
-3.0,4,99.1955
-6.0,7,99.211124
-4.0,5,99.221695
-3.0,4,99.23004
-4.0,5,99.240303
-5.0,6,99.252832
-4.0,5,99.263145
-2.0,3,99.268977
-3.0,4,99.277803
-5.0,6,99.290739
-2.0,3,99.296831
-2.0,3,99.302965
-4.0,5,99.313531
-2.0,3,99.319768
-2.0,3,99.325992
