#{"t_start": 1764260614.415021, "env_id": "PandaReach-v3"}
r,l,t
-1.0,2,128.853079
-1.0,2,128.857554
-10.0,11,128.882612
-4.0,5,128.893564
-1.0,2,128.897655
0.0,1,128.899691
-1.0,2,128.904412
-8.0,9,128.924264
-3.0,4,128.933364
-1.0,2,128.937681
-2.0,3,128.944087
-2.0,3,128.950977
-3.0,4,128.959473
-3.0,4,128.968763
-2.0,3,128.975168
-2.0,3,128.981766
-6.0,7,128.99638
-4.0,5,129.007274
-4.0,5,129.017347
-2.0,3,129.023841
-3.0,4,129.032241
-2.0,3,129.03869
-1.0,2,129.042946
-2.0,3,129.049804
-4.0,5,129.060899
-2.0,3,129.066845
-2.0,3,129.073496
-19.0,20,129.117375
-4.0,5,129.128037
-3.0,4,129.136684
-5.0,6,129.14946
-4.0,5,129.159926
-4.0,5,129.170845
-2.0,3,129.177243
-6.0,7,129.193448
-2.0,3,129.200381
-7.0,8,129.218891
-5.0,6,129.23258
-4.0,5,129.24338
-3.0,4,129.252029
-3.0,4,129.260893
-2.0,3,129.267233
-37.0,38,129.348304
-2.0,3,129.354636
-1.0,2,129.359096
-6.0,7,129.373823
-1.0,2,129.377837
0.0,1,129.380062
-3.0,4,129.389111
-4.0,5,129.400262
-16.0,17,129.436975
-3.0,4,129.44568
-3.0,4,129.454085
-50.0,50,129.562305
-1.0,2,129.566769
-2.0,3,129.573251
-2.0,3,129.579759
0.0,1,129.582037
-3.0,4,129.590038
-1.0,2,129.594053
-4.0,5,129.605577
-9.0,10,129.62642
-5.0,6,129.639256
-6.0,7,129.654693
-8.0,9,129.674383
-2.0,3,129.680917
-2.0,3,129.68722
-6.0,7,129.70229
-3.0,4,129.710683
-3.0,4,129.719055
-3.0,4,129.728068
-2.0,3,129.734699
-6.0,7,129.749488
-3.0,4,129.758387
-4.0,5,129.768992
-1.0,2,129.773274
-3.0,4,129.782151
-2.0,3,129.78841
-2.0,3,129.795379
-12.0,13,129.824782
-5.0,6,129.837952
-2.0,3,129.84458
-2.0,3,129.850738
-2.0,3,129.856868
-3.0,4,129.865169
0.0,1,129.867388
-3.0,4,129.875769
-3.0,4,129.884494
-1.0,2,129.888667
-2.0,3,129.895253
-50.0,50,130.004307
-1.0,2,130.008368
-5.0,6,130.021368
-3.0,4,130.029681
-5.0,6,130.043033
-1.0,2,130.047483
-5.0,6,130.060073
-1.0,2,130.064595
-3.0,4,130.072875
-2.0,3,130.079285
-1.0,2,130.083686
-2.0,3,130.090237
-5.0,6,130.103048
-7.0,8,130.119907
-3.0,4,130.12793
-1.0,2,130.132166
-4.0,5,130.14317
-8.0,9,130.161904
-3.0,4,130.170428
-3.0,4,130.179532
-2.0,3,130.185982
-4.0,5,130.196304
-8.0,9,130.215112
-11.0,12,130.241228
-4.0,5,130.252021
-9.0,10,130.273919
-4.0,5,130.284399
-5.0,6,130.297762
-5.0,6,130.310076
-2.0,3,130.316581
-6.0,7,130.330373
-2.0,3,130.33646
0.0,1,130.338952
-9.0,10,130.391423
-4.0,5,130.401941
-2.0,3,130.408982
-2.0,3,130.415522
-2.0,3,130.422205
-3.0,4,130.431288
-3.0,4,130.439661
-1.0,2,130.443848
-1.0,2,130.447982
-5.0,6,130.46103
-5.0,6,130.474091
-5.0,6,130.487414
-2.0,3,130.493691
-7.0,8,130.510381
-3.0,4,130.518662
-4.0,5,130.529722
-50.0,50,130.63818
-3.0,4,130.646656
-4.0,5,130.657296
-3.0,4,130.666204
-2.0,3,130.673018
-3.0,4,130.680977
-3.0,4,130.689468
0.0,1,130.691592
-50.0,50,130.799477
-13.0,14,130.828455
-2.0,3,130.834696
-5.0,6,130.847819
-2.0,3,130.854401
-5.0,6,130.867115
-1.0,2,130.87185
-2.0,3,130.878309
-5.0,6,130.891475
-2.0,3,130.897632
-5.0,6,130.911387
-7.0,8,130.928238
-3.0,4,130.936929
-4.0,5,130.947873
-4.0,5,130.958794
-5.0,6,130.972067
-3.0,4,130.98083
-4.0,5,130.992383
-50.0,50,131.100358
-6.0,7,131.116481
-3.0,4,131.125074
-4.0,5,131.135419
-3.0,4,131.144024
-5.0,6,131.157118
-2.0,3,131.164723
-3.0,4,131.174213
-4.0,5,131.18515
-1.0,2,131.189206
-3.0,4,131.197973
-2.0,3,131.204209
-2.0,3,131.210566
-2.0,3,131.217204
-50.0,50,131.328651
-3.0,4,131.337181
-6.0,7,131.352948
0.0,1,131.35512
-4.0,5,131.366347
-6.0,7,131.3814
-4.0,5,131.392579
-7.0,8,131.412672
-4.0,5,131.425093
-3.0,4,131.433927
-3.0,4,131.442622
-3.0,4,131.450915
-2.0,3,131.457183
0.0,1,131.459363
-5.0,6,131.472186
-1.0,2,131.476367
-1.0,2,131.480425
-3.0,4,131.488868
0.0,1,131.491286
0.0,1,131.493607
-2.0,3,131.500129
-6.0,7,131.515108
-6.0,7,131.529994
-2.0,3,131.536399
-2.0,3,131.543095
-1.0,2,131.547279
-18.0,19,131.587165
-1.0,2,131.59126
-2.0,3,131.5978
-4.0,5,131.608203
-5.0,6,131.621013
0.0,1,131.623022
-3.0,4,131.631319
-2.0,3,131.63762
-3.0,4,131.645532
-3.0,4,131.653695
-4.0,5,131.663923
-2.0,3,131.67004
-4.0,5,131.680511
-3.0,4,131.688822
-4.0,5,131.699211
-2.0,3,131.705738
-2.0,3,131.712525
-3.0,4,131.720613
-3.0,4,131.72873
-2.0,3,131.735712
-2.0,3,131.74239
-2.0,3,131.749414
-3.0,4,131.758776
-3.0,4,131.767489
-2.0,3,131.773803
-7.0,8,131.790523
-2.0,3,131.797277
0.0,1,131.799619
-2.0,3,131.805828
-2.0,3,131.812204
-8.0,9,131.831156
-4.0,5,131.842693
-10.0,11,131.867749
-3.0,4,131.876152
0.0,1,131.878534
-3.0,4,131.887221
-2.0,3,131.893483
-1.0,2,131.897948
-1.0,2,131.902038
-2.0,3,131.909225
-9.0,10,131.930867
-50.0,50,132.042046
-2.0,3,132.048826
-1.0,2,132.052945
-2.0,3,132.059535
-4.0,5,132.070488
-6.0,7,132.084695
0.0,1,132.087131
-3.0,4,132.095493
-2.0,3,132.101925
-4.0,5,132.112805
-7.0,8,132.12993
0.0,1,132.132377
-6.0,7,132.147309
-3.0,4,132.155866
-1.0,2,132.160614
-9.0,10,132.182337
-3.0,4,132.191446
-3.0,4,132.199455
-4.0,5,132.210066
-2.0,3,132.216984
-4.0,5,132.227531
0.0,1,132.229847
-2.0,3,132.236295
-2.0,3,132.242918
-3.0,4,132.251763
-3.0,4,132.260203
-1.0,2,132.26449
-7.0,8,132.282368
-4.0,5,132.293415
-1.0,2,132.297777
-4.0,5,132.308222
-2.0,3,132.315197
-3.0,4,132.323921
-2.0,3,132.33049
-6.0,7,132.345734
-3.0,4,132.354307
-4.0,5,132.364953
-7.0,8,132.382489
-5.0,6,132.395229
-4.0,5,132.406293
-1.0,2,132.410593
-9.0,10,132.431851
-3.0,4,132.440282
-3.0,4,132.449105
-3.0,4,132.457978
-3.0,4,132.466004
0.0,1,132.468308
-4.0,5,132.478875
0.0,1,132.481091
-7.0,8,132.498461
-3.0,4,132.507066
-12.0,13,132.534012
-3.0,4,132.542029
-2.0,3,132.548448
-3.0,4,132.556447
-2.0,3,132.563226
-2.0,3,132.569277
-2.0,3,132.575545
-2.0,3,132.58215
-4.0,5,132.592528
-1.0,2,132.596917
-4.0,5,132.607529
-2.0,3,132.614095
-4.0,5,132.625211
0.0,1,132.627596
-4.0,5,132.638518
-3.0,4,132.647152
-1.0,2,132.651377
-3.0,4,132.659805
-4.0,5,132.670302
-3.0,4,132.678845
-6.0,7,132.694136
-2.0,3,132.700625
-4.0,5,132.711613
-4.0,5,132.722325
-2.0,3,132.728745
-3.0,4,132.737495
-1.0,2,132.74192
-5.0,6,132.754594
-2.0,3,132.760956
-5.0,6,132.77374
-2.0,3,132.780235
-1.0,2,132.784892
-2.0,3,132.7914
-2.0,3,132.79756
-3.0,4,132.806235
-3.0,4,132.814276
-3.0,4,132.822897
-3.0,4,132.831253
-3.0,4,132.840155
-1.0,2,132.844582
-3.0,4,132.852721
0.0,1,132.854953
-3.0,4,132.8631
-2.0,3,132.869666
0.0,1,132.871858
-4.0,5,132.882279
-12.0,13,132.912174
-2.0,3,132.918305
-3.0,4,132.92695
-3.0,4,132.935347
-3.0,4,132.94406
0.0,1,132.946395
-5.0,6,132.95893
-2.0,3,132.965641
-2.0,3,132.971848
-3.0,4,132.98094
-3.0,4,133.835168
-4.0,5,133.84655
-6.0,7,133.862408
-1.0,2,133.867136
-3.0,4,133.875618
-1.0,2,133.880252
-4.0,5,133.891492
-3.0,4,133.900891
-2.0,3,133.906985
-3.0,4,133.915972
-1.0,2,133.920344
-3.0,4,133.928937
-5.0,6,133.942187
-4.0,5,133.952501
-1.0,2,133.956815
-1.0,2,133.961047
-3.0,4,133.969841
-13.0,14,133.999621
-5.0,6,134.012286
-1.0,2,134.016767
-4.0,5,134.027409
-4.0,5,134.038472
-2.0,3,134.045026
-5.0,6,134.057611
-6.0,7,134.072785
-37.0,38,134.157246
-6.0,7,134.171555
-2.0,3,134.177928
-2.0,3,134.184077
-38.0,39,134.265972
-2.0,3,134.272365
-1.0,2,134.276753
-1.0,2,134.281281
-4.0,5,134.291104
-1.0,2,134.295215
-2.0,3,134.301394
-3.0,4,134.309363
-4.0,5,134.320021
-2.0,3,134.326562
-2.0,3,134.333585
-7.0,8,134.351138
-12.0,13,134.378785
-3.0,4,134.387469
-3.0,4,134.396003
-3.0,4,134.404417
-5.0,6,134.417891
-2.0,3,134.424381
-4.0,5,134.434802
-3.0,4,134.443281
-7.0,8,134.460603
-2.0,3,134.467429
-3.0,4,134.475948
-4.0,5,134.486693
-4.0,5,134.497163
-3.0,4,134.505981
-3.0,4,134.514203
-3.0,4,134.523272
-9.0,10,134.545165
-7.0,8,134.561743
-10.0,11,134.587198
-34.0,35,134.661616
0.0,1,134.664017
-3.0,4,134.672282
-2.0,3,134.678452
-2.0,3,134.684524
-4.0,5,134.695598
-3.0,4,134.704215
-4.0,5,134.715458
-10.0,11,134.739436
-2.0,3,134.746078
-2.0,3,134.75238
-4.0,5,134.763286
-5.0,6,134.77593
-3.0,4,134.784753
-50.0,50,134.893371
-2.0,3,134.899797
-2.0,3,134.905983
-4.0,5,134.916345
-3.0,4,134.925128
-2.0,3,134.931736
-1.0,2,134.935771
-5.0,6,134.948547
-4.0,5,134.95991
-3.0,4,134.968568
-2.0,3,134.974711
-2.0,3,134.981112
-3.0,4,134.989855
-1.0,2,134.99428
-6.0,7,135.009914
-3.0,4,135.018437
-2.0,3,135.024959
-6.0,7,135.040803
-2.0,3,135.047148
-4.0,5,135.057971
-1.0,2,135.062263
-3.0,4,135.070796
-4.0,5,135.081668
-3.0,4,135.090207
-3.0,4,135.098616
-5.0,6,135.111567
-4.0,5,135.122276
-2.0,3,135.129123
-4.0,5,135.139803
-2.0,3,135.146417
-7.0,8,135.16327
-2.0,3,135.169961
-8.0,9,135.188808
-3.0,4,135.197717
-2.0,3,135.203979
-4.0,5,135.214098
-2.0,3,135.220349
-2.0,3,135.226956
-2.0,3,135.233559
-2.0,3,135.240214
-5.0,6,135.253667
-3.0,4,135.262138
-3.0,4,135.270902
-7.0,8,135.288036
-2.0,3,135.295043
-3.0,4,135.303871
-1.0,2,135.308026
-2.0,3,135.314179
-2.0,3,135.320825
-2.0,3,135.327363
-2.0,3,135.333522
-3.0,4,135.342759
-2.0,3,135.350183
-6.0,7,135.367301
-2.0,3,135.374038
-5.0,6,135.387119
-3.0,4,135.395633
-2.0,3,135.402907
-3.0,4,135.411523
0.0,1,135.413897
-3.0,4,135.423202
-21.0,22,135.472249
-2.0,3,135.478699
-4.0,5,135.489386
-4.0,5,135.500131
0.0,1,135.502423
-5.0,6,135.51579
-1.0,2,135.520537
-6.0,7,135.535301
-1.0,2,135.539526
-2.0,3,135.546087
-5.0,6,135.558861
-1.0,2,135.56313
-6.0,7,135.577856
-2.0,3,135.584315
-4.0,5,135.595202
-3.0,4,135.604091
-2.0,3,135.611061
-2.0,3,135.618162
-1.0,2,135.622546
-1.0,2,135.626893
-4.0,5,135.637973
-6.0,7,135.653153
-4.0,5,135.66426
0.0,1,135.666394
-2.0,3,135.673057
-3.0,4,135.681606
-2.0,3,135.687864
-2.0,3,135.694161
-2.0,3,135.700555
-2.0,3,135.707236
-7.0,8,135.724012
-4.0,5,135.734747
-2.0,3,135.741214
-3.0,4,135.749587
-4.0,5,135.760495
-2.0,3,135.767066
-2.0,3,135.772918
-2.0,3,135.7792
-4.0,5,135.790091
-50.0,50,135.897983
-2.0,3,135.904241
-50.0,50,136.012826
-5.0,6,136.025508
-2.0,3,136.031994
-3.0,4,136.040541
-50.0,50,136.146507
-1.0,2,136.150924
-50.0,50,136.263194
-3.0,4,136.272067
-1.0,2,136.276552
-4.0,5,136.287635
-10.0,11,136.31161
-4.0,5,136.322521
-3.0,4,136.330768
-10.0,11,136.354291
-2.0,3,136.360316
-2.0,3,136.367167
-1.0,2,136.371603
-4.0,5,136.382379
-5.0,6,136.395297
-1.0,2,136.399553
-4.0,5,136.410361
-3.0,4,136.418417
-3.0,4,136.427206
-5.0,6,136.440085
-3.0,4,136.448729
-2.0,3,136.455312
-3.0,4,136.463935
-1.0,2,136.468214
-6.0,7,136.483862
-50.0,50,136.587683
-4.0,5,136.598157
-3.0,4,136.606367
0.0,1,136.608534
0.0,1,136.610848
-3.0,4,136.619807
-20.0,21,136.663981
-3.0,4,136.672495
-1.0,2,136.676796
-2.0,3,136.683543
-4.0,5,136.694286
-2.0,3,136.700565
-1.0,2,136.704803
-2.0,3,136.711689
-2.0,3,136.718337
-3.0,4,136.727354
-5.0,6,136.740205
-3.0,4,136.749097
-3.0,4,136.757938
-2.0,3,136.764249
-2.0,3,136.770694
0.0,1,136.772627
-4.0,5,136.783448
-2.0,3,136.789484
0.0,1,136.791694
-7.0,8,136.808946
-3.0,4,136.817885
-7.0,8,136.834885
-4.0,5,136.844904
-4.0,5,136.855823
-5.0,6,136.868227
-2.0,3,136.874988
-2.0,3,136.881779
-4.0,5,136.892711
-3.0,4,136.901205
0.0,1,136.90342
-1.0,2,136.907575
-7.0,8,136.924516
-2.0,3,136.931077
-2.0,3,136.937489
-2.0,3,136.94385
-3.0,4,136.952008
-4.0,5,136.962568
-1.0,2,136.966591
-1.0,2,136.97085
-4.0,5,136.981785
-1.0,2,136.986314
-2.0,3,136.992668
-1.0,2,136.997184
-4.0,5,137.008175
-3.0,4,137.017789
-1.0,2,137.021951
-2.0,3,137.028314
-2.0,3,137.034644
-4.0,5,137.045921
-2.0,3,137.052557
-2.0,3,137.059188
-5.0,6,137.072381
-9.0,10,137.093942
-3.0,4,137.10277
-1.0,2,137.10698
-3.0,4,137.115805
-3.0,4,137.124338
-3.0,4,137.132866
-2.0,3,137.139086
-3.0,4,137.147467
-5.0,6,137.160296
-3.0,4,137.169012
-5.0,6,137.181647
-2.0,3,137.188579
-3.0,4,137.19712
-2.0,3,137.203596
-3.0,4,137.211982
-21.0,22,137.258528
-3.0,4,137.267294
-2.0,3,137.273581
-1.0,2,137.27815
-3.0,4,137.287129
-4.0,5,137.297893
-2.0,3,137.303956
-2.0,3,137.310834
-4.0,5,137.322167
-14.0,15,137.354595
-3.0,4,137.363448
-3.0,4,137.371397
-4.0,5,137.382397
-50.0,50,137.489082
-3.0,4,137.497773
-6.0,7,137.512871
-4.0,5,137.52384
-6.0,7,137.538705
-2.0,3,137.545429
-2.0,3,137.551785
-2.0,3,137.558389
-3.0,4,137.567266
-3.0,4,137.575744
-10.0,11,137.599567
-3.0,4,137.607983
-4.0,5,137.619374
-2.0,3,137.625914
-3.0,4,137.634624
-2.0,3,137.641077
-5.0,6,137.653647
-6.0,7,137.668106
-3.0,4,137.676619
-2.0,3,137.68295
0.0,1,137.685178
-1.0,2,137.68941
-5.0,6,137.702286
-2.0,3,137.708533
0.0,1,137.710611
-2.0,3,137.717134
-2.0,3,137.723838
-5.0,6,137.736941
-3.0,4,137.745744
-3.0,4,137.754701
-7.0,8,137.771549
-2.0,3,137.778078
-3.0,4,137.78705
-3.0,4,137.795138
-3.0,4,137.803556
-2.0,3,137.810214
-4.0,5,137.821486
0.0,1,137.823823
-3.0,4,137.832525
-4.0,5,137.843388
-4.0,5,137.854357
-3.0,4,137.863311
-5.0,6,137.876479
-3.0,4,137.884572
-33.0,34,137.95868
-2.0,3,137.965594
-3.0,4,137.974192
0.0,1,137.97633
-1.0,2,137.980677
-4.0,5,137.991512
-2.0,3,137.998144
-6.0,7,138.013297
-3.0,4,138.022008
-4.0,5,138.032887
-2.0,3,138.039826
-4.0,5,138.050619
-1.0,2,138.054887
-3.0,4,138.063938
-2.0,3,138.070315
-2.0,3,138.07703
-1.0,2,138.081458
-5.0,6,138.094004
-3.0,4,138.102505
-6.0,7,138.116802
-3.0,4,138.125093
-3.0,4,138.133737
-4.0,5,138.144867
-3.0,4,138.153382
-4.0,5,138.164564
-2.0,3,138.171022
-1.0,2,138.175207
-2.0,3,138.181745
-4.0,5,138.193525
-2.0,3,138.201357
-3.0,4,138.210184
-5.0,6,138.223508
-2.0,3,138.230087
-4.0,5,138.241293
-2.0,3,138.247294
-2.0,3,138.253688
-7.0,8,139.139805
-2.0,3,139.146553
-2.0,3,139.152649
0.0,1,139.154985
-3.0,4,139.163044
-3.0,4,139.171342
-3.0,4,139.180623
-4.0,5,139.190741
-1.0,2,139.19517
-3.0,4,139.20347
-1.0,2,139.207708
-3.0,4,139.216254
-2.0,3,139.222889
-4.0,5,139.233539
-9.0,10,139.255158
-1.0,2,139.259449
-7.0,8,139.276003
-4.0,5,139.286346
-5.0,6,139.298998
-3.0,4,139.307669
-3.0,4,139.316402
-6.0,7,139.331265
-3.0,4,139.339829
0.0,1,139.342135
-5.0,6,139.355102
-5.0,6,139.36802
-4.0,5,139.378917
-3.0,4,139.387441
-3.0,4,139.396089
-3.0,4,139.404534
-5.0,6,139.418036
-3.0,4,139.426726
-4.0,5,139.437946
-4.0,5,139.449182
-4.0,5,139.45978
-2.0,3,139.466092
-3.0,4,139.475103
-1.0,2,139.47969
-6.0,7,139.494666
-2.0,3,139.501064
-2.0,3,139.507744
-4.0,5,139.518319
-2.0,3,139.525046
-5.0,6,139.537976
-3.0,4,139.546578
-2.0,3,139.552849
-6.0,7,139.568738
-5.0,6,139.581512
-3.0,4,139.590282
-4.0,5,139.601584
-4.0,5,139.612185
-3.0,4,139.620498
-1.0,2,139.624907
-4.0,5,139.635643
-4.0,5,139.646522
-3.0,4,139.654961
-2.0,3,139.661661
-7.0,8,139.679447
-2.0,3,139.685823
-4.0,5,139.697213
-3.0,4,139.705647
-2.0,3,139.712346
-2.0,3,139.718734
-3.0,4,139.72738
-6.0,7,139.743607
-5.0,6,139.756714
-3.0,4,139.76521
-2.0,3,139.772198
-1.0,2,139.776301
-3.0,4,139.785529
-4.0,5,139.796737
-2.0,3,139.803051
-2.0,3,139.809626
-2.0,3,139.81622
-3.0,4,139.82499
-1.0,2,139.829207
-5.0,6,139.842482
-4.0,5,139.853629
-3.0,4,139.86244
-1.0,2,139.86776
-2.0,3,139.87411
-4.0,5,139.884722
-3.0,4,139.893545
-1.0,2,139.897688
-4.0,5,139.908231
-4.0,5,139.918991
-3.0,4,139.927602
-3.0,4,139.936095
-2.0,3,139.942192
-2.0,3,139.948719
-4.0,5,139.959823
0.0,1,139.961977
-5.0,6,139.974844
-5.0,6,139.988404
-2.0,3,139.994965
-2.0,3,140.001369
-2.0,3,140.007832
-3.0,4,140.016021
-10.0,11,140.039006
-2.0,3,140.045887
-3.0,4,140.054314
-2.0,3,140.06044
-4.0,5,140.071235
-4.0,5,140.082181
-49.0,50,140.18826
-4.0,5,140.1993
-4.0,5,140.209632
-4.0,5,140.220418
-3.0,4,140.228543
-6.0,7,140.243096
-4.0,5,140.253654
-4.0,5,140.264197
-4.0,5,140.275619
-1.0,2,140.280278
-3.0,4,140.288724
-2.0,3,140.294963
-2.0,3,140.30179
-2.0,3,140.308159
-5.0,6,140.320876
-2.0,3,140.327326
-4.0,5,140.337654
-1.0,2,140.34203
-1.0,2,140.346368
0.0,1,140.348609
-2.0,3,140.354833
-3.0,4,140.363199
-1.0,2,140.367678
-2.0,3,140.374018
0.0,1,140.376439
-4.0,5,140.387162
-4.0,5,140.397409
-2.0,3,140.403961
-3.0,4,140.412822
-2.0,3,140.41909
-8.0,9,140.438218
-2.0,3,140.444395
-4.0,5,140.454878
-3.0,4,140.463603
0.0,1,140.465787
-3.0,4,140.473986
-3.0,4,140.483003
-3.0,4,140.49195
-3.0,4,140.500408
0.0,1,140.502768
-2.0,3,140.509587
-3.0,4,140.518912
-4.0,5,140.529846
-4.0,5,140.540856
-1.0,2,140.545535
-7.0,8,140.562415
-4.0,5,140.57297
-3.0,4,140.581718
-2.0,3,140.588198
0.0,1,140.590402
-5.0,6,140.603496
-4.0,5,140.614434
-3.0,4,140.623258
-1.0,2,140.627818
-3.0,4,140.636514
-1.0,2,140.640961
-8.0,9,140.660872
-2.0,3,140.666962
-3.0,4,140.676772
-7.0,8,140.694111
-3.0,4,140.702702
-3.0,4,140.711281
-2.0,3,140.717517
-1.0,2,140.721617
-5.0,6,140.734487
-2.0,3,140.741146
0.0,1,140.743371
-1.0,2,140.747652
-13.0,14,140.780367
-6.0,7,140.79532
-5.0,6,140.80759
-1.0,2,140.812271
-4.0,5,140.822996
-2.0,3,140.829256
-3.0,4,140.838185
-4.0,5,140.849
-3.0,4,140.857476
-2.0,3,140.863663
-4.0,5,140.874291
-3.0,4,140.882858
0.0,1,140.885002
-3.0,4,140.89396
-1.0,2,140.898362
-9.0,10,140.919992
-3.0,4,140.928312
-3.0,4,140.936629
-2.0,3,140.943132
-2.0,3,140.949773
-9.0,10,140.970768
-3.0,4,140.979613
-3.0,4,140.988169
-3.0,4,140.996618
-4.0,5,141.007253
-6.0,7,141.022567
-2.0,3,141.029276
-2.0,3,141.036034
-4.0,5,141.046258
-2.0,3,141.052685
-4.0,5,141.063093
-4.0,5,141.073495
-4.0,5,141.08436
-3.0,4,141.092836
-3.0,4,141.101655
-3.0,4,141.110198
-6.0,7,141.125426
-1.0,2,141.129566
-3.0,4,141.137885
-3.0,4,141.146912
-2.0,3,141.153332
-3.0,4,141.161898
-10.0,11,141.185563
-1.0,2,141.190081
-6.0,7,141.204889
-1.0,2,141.209568
-2.0,3,141.216044
-3.0,4,141.224788
-7.0,8,141.242841
-5.0,6,141.255158
-4.0,5,141.265963
-2.0,3,141.272558
-1.0,2,141.277036
-2.0,3,141.283616
-2.0,3,141.29005
-3.0,4,141.298074
-50.0,50,141.402269
-1.0,2,141.406777
-2.0,3,141.413608
-6.0,7,141.428501
-8.0,9,141.448583
-3.0,4,141.457757
-4.0,5,141.468395
-3.0,4,141.476612
-3.0,4,141.486105
-3.0,4,141.49456
-3.0,4,141.503001
-3.0,4,141.511726
-4.0,5,141.522017
-2.0,3,141.527889
-2.0,3,141.534338
-2.0,3,141.540833
-6.0,7,141.556005
-4.0,5,141.566735
-3.0,4,141.575189
-2.0,3,141.581742
-1.0,2,141.586204
-2.0,3,141.592463
-5.0,6,141.605036
-2.0,3,141.611685
-1.0,2,141.61648
-3.0,4,141.625175
-2.0,3,141.631377
-2.0,3,141.638182
-4.0,5,141.649875
-4.0,5,141.660909
-5.0,6,141.674698
-1.0,2,141.678868
-1.0,2,141.683319
-10.0,11,141.706876
-3.0,4,141.715005
-4.0,5,141.725448
-2.0,3,141.731364
-5.0,6,141.744477
-12.0,13,141.772972
-4.0,5,141.783624
-2.0,3,141.790286
-1.0,2,141.794431
-4.0,5,141.805015
-2.0,3,141.811359
-2.0,3,141.817724
-7.0,8,141.834393
-2.0,3,141.84064
-5.0,6,141.853626
-3.0,4,141.862093
-1.0,2,141.866312
-5.0,6,141.878869
-5.0,6,141.892239
-2.0,3,141.898786
-3.0,4,141.907475
-5.0,6,141.92069
-6.0,7,141.936112
-1.0,2,141.9405
-1.0,2,141.945307
-3.0,4,141.953511
-4.0,5,141.964397
-1.0,2,141.968535
-3.0,4,141.977216
-1.0,2,141.981442
0.0,1,141.983608
-3.0,4,141.992102
0.0,1,141.994116
-6.0,7,142.008729
-6.0,7,142.024357
-2.0,3,142.03085
-3.0,4,142.039344
-3.0,4,142.047762
-1.0,2,142.052568
-3.0,4,142.060612
-2.0,3,142.06684
-2.0,3,142.073586
-3.0,4,142.082447
-2.0,3,142.088903
-5.0,6,142.101655
-2.0,3,142.108172
0.0,1,142.110465
-8.0,9,142.131098
-1.0,2,142.135515
0.0,1,142.137738
-3.0,4,142.14653
-3.0,4,142.155375
-3.0,4,142.163589
-2.0,3,142.169692
-2.0,3,142.176029
-4.0,5,142.186988
-42.0,43,142.279349
-3.0,4,142.287843
0.0,1,142.29006
-1.0,2,142.294064
-2.0,3,142.300702
-2.0,3,142.307344
-5.0,6,142.319978
-3.0,4,142.328335
-3.0,4,142.337111
-2.0,3,142.344073
-2.0,3,142.350532
-2.0,3,142.357059
-5.0,6,142.369323
-3.0,4,142.377661
-2.0,3,142.384115
0.0,1,142.386331
-5.0,6,142.399115
-5.0,6,142.412079
-2.0,3,142.418832
-2.0,3,142.42494
-3.0,4,142.433656
-8.0,9,142.452847
-4.0,5,142.463486
-2.0,3,142.469538
-2.0,3,142.475953
-1.0,2,142.480763
-2.0,3,142.487965
-1.0,2,142.491823
-3.0,4,142.500623
-3.0,4,142.508962
-2.0,3,142.515479
-1.0,2,142.519487
-3.0,4,142.528252
-4.0,5,142.538957
-2.0,3,142.545053
-9.0,10,142.565667
-5.0,6,142.577977
-4.0,5,142.589088
-3.0,4,142.597391
-2.0,3,142.603782
-2.0,3,142.610038
-2.0,3,142.616596
-1.0,2,142.621319
0.0,1,142.623726
-2.0,3,142.629959
-2.0,3,142.636338
-4.0,5,142.647146
-5.0,6,142.660027
-12.0,13,142.688239
-2.0,3,142.694363
-3.0,4,142.70386
-2.0,3,142.71012
0.0,1,142.712565
-2.0,3,142.718733
-4.0,5,142.729479
-1.0,2,142.733896
-2.0,3,142.740291
-7.0,8,142.758037
-3.0,4,142.766676
-2.0,3,142.773398
-5.0,6,142.786321
-5.0,6,142.799479
-2.0,3,142.80567
-3.0,4,142.813849
-3.0,4,142.821975
-5.0,6,142.834451
-3.0,4,142.842726
-3.0,4,142.851273
-10.0,11,142.87435
-5.0,6,142.887166
-3.0,4,142.895876
-8.0,9,142.939209
-8.0,9,142.958192
-2.0,3,142.965377
-3.0,4,142.974065
-2.0,3,142.980479
-3.0,4,142.988993
-3.0,4,142.997304
-2.0,3,143.003792
-4.0,5,143.014351
-3.0,4,143.022546
-5.0,6,143.035535
-1.0,2,143.039824
0.0,1,143.042057
-2.0,3,143.048458
-2.0,3,143.054872
-7.0,8,143.072379
-3.0,4,143.081308
-3.0,4,143.089875
-2.0,3,143.096163
-2.0,3,143.10271
-2.0,3,143.109196
-1.0,2,143.113437
-1.0,2,143.118122
-3.0,4,143.126618
-2.0,3,143.133215
-4.0,5,143.143757
-2.0,3,143.150202
-3.0,4,143.158762
-2.0,3,143.165278
-5.0,6,143.177793
-3.0,4,143.186717
-3.0,4,143.195292
-1.0,2,143.199793
-2.0,3,143.206266
-2.0,3,143.212902
-2.0,3,143.219316
-7.0,8,143.236759
-5.0,6,143.250088
-3.0,4,143.258571
-14.0,15,143.292226
-2.0,3,143.298522
-3.0,4,143.30713
-4.0,5,143.318016
-6.0,7,143.333381
-3.0,4,143.342002
-1.0,2,143.346165
-2.0,3,143.352752
-6.0,7,143.367637
-3.0,4,143.376674
-4.0,5,143.387334
0.0,1,143.389509
0.0,1,143.391613
-3.0,4,143.400155
-3.0,4,143.408902
-6.0,7,143.423603
-2.0,3,143.430377
