#{"t_start": 1764259889.1480849, "env_id": "PandaReach-v3"}
r,l,t
-14.0,15,75.732878
-35.0,36,75.811109
-6.0,7,75.825829
-5.0,6,75.837785
-4.0,5,75.847871
-15.0,16,75.881734
-3.0,4,75.889922
-8.0,9,75.909098
-4.0,5,75.919285
-12.0,13,75.946328
-2.0,3,75.952766
-6.0,7,75.967529
-6.0,7,75.982525
-5.0,6,75.995035
-50.0,50,76.100817
-21.0,22,76.148756
-5.0,6,76.16128
-1.0,2,76.165497
-30.0,31,76.232366
-5.0,6,76.245515
-5.0,6,76.25908
-3.0,4,76.268226
-2.0,3,76.274411
-15.0,16,76.309451
-25.0,26,76.364235
-3.0,4,76.372837
-5.0,6,76.385374
-3.0,4,76.393873
-16.0,17,76.43024
-7.0,8,76.448124
-3.0,4,76.456992
-3.0,4,76.465632
-7.0,8,76.483681
-6.0,7,76.499283
-13.0,14,76.528942
-1.0,2,76.533777
-23.0,24,76.585482
-5.0,6,76.597975
-13.0,14,76.627306
-5.0,6,76.64007
-6.0,7,76.655801
-10.0,11,76.680376
-27.0,28,76.740179
-11.0,12,76.765743
-2.0,3,76.771891
-3.0,4,76.780552
-12.0,13,76.808329
-8.0,9,76.826849
-6.0,7,76.841275
-2.0,3,76.84758
-2.0,3,76.854245
-50.0,50,77.826681
-2.0,3,77.833314
-4.0,5,77.843708
-11.0,12,77.869649
-10.0,11,77.893341
-4.0,5,77.904541
-1.0,2,77.908779
-1.0,2,77.913097
-5.0,6,77.925665
-13.0,14,77.95482
-14.0,15,77.987106
-3.0,4,77.99631
-7.0,8,78.013609
-1.0,2,78.017821
-5.0,6,78.030439
-2.0,3,78.037314
-50.0,50,78.143939
-3.0,4,78.152549
-3.0,4,78.161096
-3.0,4,78.169765
-5.0,6,78.183087
-5.0,6,78.195374
-3.0,4,78.20472
-2.0,3,78.212094
-1.0,2,78.216549
-10.0,11,78.240355
-5.0,6,78.253766
-6.0,7,78.268781
-2.0,3,78.275325
-6.0,7,78.290546
-1.0,2,78.295179
-6.0,7,78.309953
-9.0,10,78.331991
-7.0,8,78.348907
-3.0,4,78.357569
-16.0,17,78.39251
-10.0,11,78.416399
-8.0,9,78.435411
-5.0,6,78.4481
-4.0,5,78.458179
-5.0,6,78.470744
-6.0,7,78.485765
-3.0,4,78.49404
-4.0,5,78.504853
-4.0,5,78.515194
-3.0,4,78.524029
-1.0,2,78.52876
-2.0,3,78.535288
-16.0,17,78.571787
-3.0,4,78.580426
-3.0,4,78.588684
-2.0,3,78.594829
-5.0,6,78.607248
-5.0,6,78.619549
-1.0,2,78.623925
-7.0,8,78.641049
-5.0,6,78.654106
-4.0,5,78.664403
-11.0,12,78.690299
-24.0,25,78.743332
-3.0,4,78.751568
-10.0,11,78.775708
-14.0,15,78.807771
-1.0,2,78.811828
-1.0,2,78.816204
0.0,1,78.818376
-8.0,9,78.836894
-2.0,3,78.843565
-2.0,3,78.849931
-4.0,5,78.8605
-5.0,6,78.873711
-5.0,6,78.886486
-5.0,6,78.898882
-11.0,12,78.923528
-4.0,5,78.933722
0.0,1,78.935943
-4.0,5,78.947162
0.0,1,78.94936
-16.0,17,78.985781
-10.0,11,79.009455
-2.0,3,79.016268
0.0,1,79.018363
-8.0,9,79.037011
-9.0,10,79.057304
-3.0,4,79.066421
-2.0,3,79.073001
-2.0,3,79.079418
-8.0,9,79.098693
-9.0,10,79.120071
-8.0,9,79.138954
-14.0,15,79.171913
-22.0,23,79.219498
-13.0,14,79.248627
-7.0,8,79.265932
-4.0,5,79.276118
-3.0,4,79.284942
-1.0,2,79.289429
-3.0,4,79.297965
-7.0,8,79.314715
-9.0,10,79.336305
-3.0,4,79.344817
-11.0,12,79.370643
-3.0,4,79.378756
-1.0,2,79.383161
-3.0,4,79.391445
-3.0,4,79.40003
-7.0,8,79.416717
-7.0,8,79.433564
-7.0,8,79.450116
-3.0,4,79.458959
-8.0,9,79.478589
-5.0,6,79.491002
-5.0,6,79.503142
-2.0,3,79.509727
-13.0,14,79.539507
0.0,1,79.541884
-4.0,5,79.552532
-10.0,11,79.575544
-8.0,9,79.594978
-6.0,7,79.611188
-2.0,3,79.617541
-50.0,50,79.724513
-1.0,2,79.728772
-11.0,12,79.754212
-2.0,3,79.761056
-1.0,2,79.76534
-9.0,10,79.786575
-4.0,5,79.797441
-4.0,5,79.80858
-4.0,5,79.819812
-1.0,2,79.824272
-2.0,3,79.83082
-4.0,5,79.841048
-4.0,5,79.852155
-8.0,9,79.870517
-18.0,19,79.911057
-12.0,13,79.938304
-7.0,8,79.955233
-2.0,3,79.961481
-15.0,16,79.995549
-5.0,6,80.008512
-18.0,19,80.047869
-3.0,4,80.055904
-3.0,4,80.064878
-7.0,8,80.082459
-3.0,4,80.090967
-1.0,2,80.095064
-6.0,7,80.110172
-8.0,9,80.129274
0.0,1,80.13139
0.0,1,80.133472
-8.0,9,80.153884
-7.0,8,80.170835
-3.0,4,80.179363
-1.0,2,80.183559
-9.0,10,80.205481
-3.0,4,80.214378
-2.0,3,80.220922
-2.0,3,80.226778
-7.0,8,80.243912
-3.0,4,80.25207
-4.0,5,80.262327
-5.0,6,80.274895
-6.0,7,80.290939
-3.0,4,80.299615
0.0,1,80.301757
0.0,1,80.303959
-3.0,4,80.3124
-3.0,4,80.320846
-5.0,6,80.334063
-10.0,11,80.357263
-13.0,14,80.387179
-9.0,10,80.40748
-2.0,3,80.414205
-2.0,3,80.420657
-2.0,3,80.427113
-2.0,3,80.433664
-8.0,9,80.453414
-16.0,17,80.490592
-2.0,3,80.497099
-12.0,13,80.524869
-8.0,9,80.543629
-15.0,16,80.577388
-2.0,3,80.583771
-2.0,3,80.589974
-5.0,6,80.602858
-3.0,4,80.611145
-4.0,5,80.809787
-7.0,8,80.826934
-1.0,2,80.831295
-7.0,8,80.847592
-4.0,5,80.858161
-3.0,4,80.866382
-8.0,9,80.885528
-2.0,3,80.892228
-8.0,9,80.912348
-5.0,6,80.925913
-5.0,6,80.939157
-3.0,4,80.947488
0.0,1,80.949811
-1.0,2,80.954136
-4.0,5,80.965338
-6.0,7,80.98048
-15.0,16,81.014304
-1.0,2,81.018952
-5.0,6,81.032038
-4.0,5,81.042917
-2.0,3,81.049773
-12.0,13,81.0769
-3.0,4,81.084951
-4.0,5,81.095611
-4.0,5,81.10592
-6.0,7,81.120893
-5.0,6,81.133939
-3.0,4,81.142627
-4.0,5,81.153341
-6.0,7,81.168175
-6.0,7,81.182656
-3.0,4,81.191267
-1.0,2,81.195554
-5.0,6,81.208176
-5.0,6,81.220006
-2.0,3,81.226382
-1.0,2,81.230801
-12.0,13,81.25768
-12.0,13,81.285476
-3.0,4,81.294713
-11.0,12,81.320374
-2.0,3,81.326792
-15.0,16,81.361887
-16.0,17,81.397622
-4.0,5,81.408184
-6.0,7,81.423173
-3.0,4,81.431893
-9.0,10,81.452979
-21.0,22,81.501255
-11.0,12,81.526605
-14.0,15,81.557904
-14.0,15,81.590035
-5.0,6,81.602459
-16.0,17,81.638414
-5.0,6,81.650681
-2.0,3,81.656898
-5.0,6,81.669701
-3.0,4,81.678249
-21.0,22,81.725953
-7.0,8,81.743333
-5.0,6,81.755415
-10.0,11,81.779055
-2.0,3,81.785839
-3.0,4,81.794434
-6.0,7,81.809453
-5.0,6,81.822241
-4.0,5,81.832842
-26.0,27,81.889896
-5.0,6,81.902737
-2.0,3,81.908736
-4.0,5,81.920313
-6.0,7,81.934457
-4.0,5,81.946421
-2.0,3,81.953327
-12.0,13,81.982564
-2.0,3,81.989639
-12.0,13,82.018463
-13.0,14,82.047292
-10.0,11,82.07063
-5.0,6,82.083783
-4.0,5,82.094544
-6.0,7,82.110457
-3.0,4,82.119306
-2.0,3,82.126087
-6.0,7,82.141503
-4.0,5,82.15167
-1.0,2,82.155893
0.0,1,82.157958
-4.0,5,82.168397
-3.0,4,82.177601
-5.0,6,82.190376
-2.0,3,82.196615
0.0,1,82.199296
-14.0,15,82.231769
-6.0,7,82.247022
-4.0,5,82.257614
-3.0,4,82.266322
-4.0,5,82.277919
-3.0,4,82.286677
-5.0,6,82.298999
-2.0,3,82.305214
-4.0,5,82.316631
-2.0,3,82.32315
-15.0,16,83.216005
-3.0,4,83.225413
-5.0,6,83.23808
-9.0,10,83.259086
-2.0,3,83.265537
-3.0,4,83.273783
-3.0,4,83.282534
-3.0,4,83.291502
-7.0,8,83.308061
-5.0,6,83.321377
-6.0,7,83.336572
-8.0,9,83.356389
-4.0,5,83.366922
-2.0,3,83.373932
-2.0,3,83.380429
-6.0,7,83.395964
-7.0,8,83.412543
-4.0,5,83.423616
-5.0,6,83.436663
-5.0,6,83.450011
-3.0,4,83.457988
-2.0,3,83.464464
-4.0,5,83.475491
-4.0,5,83.486391
-1.0,2,83.490891
-1.0,2,83.494989
-6.0,7,83.509442
-4.0,5,83.520258
-4.0,5,83.531214
-2.0,3,83.537054
-13.0,14,83.567169
-15.0,16,83.601071
-4.0,5,83.611563
-7.0,8,83.628279
-2.0,3,83.634661
-5.0,6,83.64751
0.0,1,83.649582
-2.0,3,83.655606
-6.0,7,83.670886
-2.0,3,83.677248
-10.0,11,83.700305
-4.0,5,83.711394
-13.0,14,83.740873
-3.0,4,83.749774
-7.0,8,83.76685
-4.0,5,83.777655
-5.0,6,83.790833
-3.0,4,83.798956
-13.0,14,83.829073
-26.0,27,83.885192
-10.0,11,83.908124
-3.0,4,83.916291
-3.0,4,83.924971
-2.0,3,83.931476
-1.0,2,83.935607
-3.0,4,83.94369
-4.0,5,83.953957
-9.0,10,83.975142
-4.0,5,83.985892
-6.0,7,84.000878
-3.0,4,84.009464
-1.0,2,84.013262
0.0,1,84.015238
-4.0,5,84.026065
0.0,1,84.028029
-7.0,8,84.045721
-7.0,8,84.062608
-2.0,3,84.069361
-3.0,4,84.078105
-3.0,4,84.086906
-10.0,11,84.109291
-3.0,4,84.117584
-1.0,2,84.121819
-7.0,8,84.138517
-5.0,6,84.152243
-1.0,2,84.156455
-8.0,9,84.175487
-3.0,4,84.18404
-3.0,4,84.192876
-8.0,9,84.211898
-13.0,14,84.240942
0.0,1,84.243159
-5.0,6,84.255275
0.0,1,84.257649
-5.0,6,84.270584
-3.0,4,84.279313
-5.0,6,84.292129
-6.0,7,84.307592
-4.0,5,84.318274
-7.0,8,84.335992
-12.0,13,84.364093
-4.0,5,84.375285
-3.0,4,84.383805
-1.0,2,84.388329
-4.0,5,84.39921
-8.0,9,84.41823
-3.0,4,84.426783
-8.0,9,84.445918
-12.0,13,84.474365
-2.0,3,84.480637
-6.0,7,84.49548
-3.0,4,84.503897
-3.0,4,84.512322
-1.0,2,84.516811
-4.0,5,84.526941
-5.0,6,84.539916
-6.0,7,84.55475
-9.0,10,84.576042
-3.0,4,84.58437
-7.0,8,84.601815
-10.0,11,84.625185
-1.0,2,84.629388
-37.0,38,84.709291
-2.0,3,84.715433
-6.0,7,84.730106
-12.0,13,84.759074
-7.0,8,84.775608
-3.0,4,84.784355
-5.0,6,84.79662
-3.0,4,84.805469
-31.0,32,84.872435
-2.0,3,84.878872
-4.0,5,84.889645
-2.0,3,84.896293
-3.0,4,84.904759
-5.0,6,84.917883
-50.0,50,85.026676
-8.0,9,85.045772
-3.0,4,85.053789
-5.0,6,85.066474
-4.0,5,85.076792
-5.0,6,85.089728
-6.0,7,85.104785
-10.0,11,85.128192
-5.0,6,85.141035
-1.0,2,85.145202
-4.0,5,85.155932
-4.0,5,85.166028
-7.0,8,85.182681
-4.0,5,85.194382
-6.0,7,85.208814
-1.0,2,85.213198
-5.0,6,85.226602
-3.0,4,85.235357
-3.0,4,85.244346
-3.0,4,85.252684
-8.0,9,85.27192
-1.0,2,85.276288
0.0,1,85.278349
-3.0,4,85.286657
-25.0,26,85.341438
-8.0,9,85.362465
-4.0,5,85.373998
0.0,1,85.376157
-6.0,7,85.390589
-2.0,3,85.397103
-5.0,6,85.409448
-3.0,4,85.417699
-3.0,4,85.42631
-3.0,4,85.434308
-3.0,4,85.442694
-2.0,3,85.448866
-20.0,21,85.494472
-10.0,11,85.517092
-3.0,4,85.525264
-1.0,2,85.529471
-5.0,6,85.542241
-5.0,6,85.554964
-1.0,2,85.559105
-12.0,13,85.586263
-4.0,5,85.596366
-6.0,7,85.61182
-50.0,50,85.715798
-4.0,5,85.725867
-4.0,5,85.736065
-3.0,4,85.744755
-3.0,4,85.753075
-6.0,7,85.767465
-4.0,5,85.778265
-5.0,6,85.791219
-3.0,4,85.799901
-1.0,2,85.804481
-11.0,12,85.830378
-6.0,7,85.844965
-3.0,4,85.853615
-2.0,3,85.860243
-5.0,6,85.873592
-7.0,8,85.891053
-8.0,9,85.910419
-5.0,6,85.923168
-11.0,12,85.948582
-4.0,5,85.959189
-4.0,5,85.969596
-3.0,4,85.977941
-4.0,5,85.988582
-2.0,3,85.99548
-31.0,32,86.063329
-1.0,2,86.067686
-4.0,5,86.078007
-4.0,5,86.088677
-2.0,3,86.095152
-2.0,3,86.101386
0.0,1,86.103778
-4.0,5,86.114504
-2.0,3,86.120707
-5.0,6,86.133901
-7.0,8,86.149949
-3.0,4,86.158293
-3.0,4,86.166731
-2.0,3,86.172961
-2.0,3,86.179521
-3.0,4,86.18796
-11.0,12,86.214426
-8.0,9,86.233779
-6.0,7,86.248971
-50.0,50,86.355969
-5.0,6,86.369544
-3.0,4,86.377915
-15.0,16,86.412107
-7.0,8,86.429355
-1.0,2,86.433621
-10.0,11,86.457589
-1.0,2,86.461978
-2.0,3,86.468485
-3.0,4,86.476989
-1.0,2,86.481416
-4.0,5,86.492093
-5.0,6,86.505546
-2.0,3,86.511769
-6.0,7,86.526517
-2.0,3,86.532865
-5.0,6,86.545725
-4.0,5,86.55634
-3.0,4,86.564609
-8.0,9,86.584084
-9.0,10,86.60489
-4.0,5,86.615524
-4.0,5,86.626484
-1.0,2,86.630626
-2.0,3,86.637167
-5.0,6,86.650505
-4.0,5,86.660907
-1.0,2,86.665117
-4.0,5,86.675525
-7.0,8,86.692488
-2.0,3,86.698747
-9.0,10,86.719881
-9.0,10,86.740754
-3.0,4,86.74919
-1.0,2,86.753683
-6.0,7,86.768707
-3.0,4,86.777864
-2.0,3,86.784705
0.0,1,86.787342
-2.0,3,86.793756
-8.0,9,86.813007
-6.0,7,86.828894
-3.0,4,86.837163
-8.0,9,86.856619
-6.0,7,86.870986
-6.0,7,86.88601
-8.0,9,86.90564
-3.0,4,86.913982
-3.0,4,86.92228
-3.0,4,86.931011
-3.0,4,86.939366
-12.0,13,86.967267
-14.0,15,87.000028
-3.0,4,87.008601
-8.0,9,87.0285
-6.0,7,87.043888
-2.0,3,87.050414
-8.0,9,87.069424
-5.0,6,87.082614
0.0,1,87.084629
-3.0,4,87.093206
-3.0,4,87.10176
-18.0,19,87.141695
-4.0,5,87.152343
-3.0,4,87.161587
-3.0,4,87.169858
-2.0,3,87.176535
-17.0,18,87.214265
-10.0,11,87.238198
-6.0,7,87.253231
0.0,1,87.255318
-5.0,6,87.268295
-2.0,3,87.274541
-6.0,7,87.289789
-9.0,10,87.310283
-2.0,3,87.316558
-3.0,4,87.325299
-4.0,5,87.335839
-6.0,7,87.350697
-4.0,5,87.360746
-7.0,8,87.37774
-4.0,5,87.388011
-3.0,4,87.396277
-22.0,23,87.446532
-11.0,12,87.473161
-3.0,4,87.481822
-3.0,4,87.490029
-3.0,4,87.498825
-9.0,10,87.520202
-1.0,2,87.524303
-8.0,9,87.544554
-9.0,10,87.565069
-7.0,8,87.581861
-3.0,4,88.468991
-20.0,21,88.514089
-10.0,11,88.538552
-3.0,4,88.547457
-3.0,4,88.555969
-3.0,4,88.564815
-9.0,10,88.586403
-5.0,6,88.599042
-3.0,4,88.607808
-4.0,5,88.618665
-2.0,3,88.624946
-4.0,5,88.636117
-3.0,4,88.644406
-3.0,4,88.653242
-3.0,4,88.661305
-3.0,4,88.669596
-3.0,4,88.677845
-4.0,5,88.688839
-4.0,5,88.699437
-3.0,4,88.707942
-9.0,10,88.729681
-2.0,3,88.73624
-5.0,6,88.749639
-2.0,3,88.756165
-11.0,12,88.780817
-12.0,13,88.807688
-2.0,3,88.814507
-5.0,6,88.826728
-9.0,10,88.84776
-5.0,6,88.860007
-15.0,16,88.894416
-9.0,10,88.915541
-5.0,6,88.928232
-1.0,2,88.932929
-6.0,7,88.947501
-3.0,4,88.956049
-2.0,3,88.962367
0.0,1,88.964419
-7.0,8,88.981502
-2.0,3,88.987804
-5.0,6,89.000749
-2.0,3,89.00688
-5.0,6,89.019967
-2.0,3,89.026648
-14.0,15,89.058371
-5.0,6,89.07158
-2.0,3,89.078047
-6.0,7,89.093317
-4.0,5,89.104002
-1.0,2,89.10799
-6.0,7,89.123713
-6.0,7,89.139074
-3.0,4,89.147496
-2.0,3,89.153382
-7.0,8,89.170396
-3.0,4,89.178776
-3.0,4,89.187136
-3.0,4,89.195991
-1.0,2,89.200616
-3.0,4,89.209513
-5.0,6,89.222259
-2.0,3,89.228551
-10.0,11,89.252001
-2.0,3,89.258512
-2.0,3,89.265196
-3.0,4,89.273524
-11.0,12,89.299289
-6.0,7,89.315188
-5.0,6,89.328093
-7.0,8,89.345819
-3.0,4,89.354386
-1.0,2,89.35888
-1.0,2,89.363279
-2.0,3,89.369405
-6.0,7,89.383561
-9.0,10,89.404651
-7.0,8,89.421457
-7.0,8,89.43825
-3.0,4,89.44669
-12.0,13,89.475384
-3.0,4,89.48384
-6.0,7,89.498478
-5.0,6,89.511112
-6.0,7,89.525709
-1.0,2,89.530089
-4.0,5,89.540535
-4.0,5,89.551385
-4.0,5,89.562405
-1.0,2,89.566793
-4.0,5,89.577136
-4.0,5,89.588267
-2.0,3,89.59461
-16.0,17,89.629518
-20.0,21,89.674517
0.0,1,89.676794
-11.0,12,89.701765
-5.0,6,89.714012
-3.0,4,89.722586
-2.0,3,89.728827
-11.0,12,89.754153
-4.0,5,89.764836
0.0,1,89.766976
-3.0,4,89.775553
-7.0,8,89.792743
-1.0,2,89.797197
-4.0,5,89.807513
-3.0,4,89.815773
-2.0,3,89.822311
-4.0,5,89.833131
-3.0,4,89.841619
-2.0,3,89.847661
-9.0,10,89.868992
-2.0,3,89.875893
0.0,1,89.878208
-3.0,4,89.886704
-6.0,7,89.901575
-18.0,19,89.943197
-2.0,3,89.949377
-2.0,3,89.956006
0.0,1,89.958209
-2.0,3,89.964482
0.0,1,89.966868
-3.0,4,89.975322
-5.0,6,89.988383
-5.0,6,90.001307
-8.0,9,90.020281
-4.0,5,90.030849
-7.0,8,90.047997
-3.0,4,90.056877
-5.0,6,90.069753
-3.0,4,90.077769
-2.0,3,90.084069
-3.0,4,90.092567
-6.0,7,90.107822
-7.0,8,90.125005
-2.0,3,90.13244
-3.0,4,90.141524
-4.0,5,90.151686
0.0,1,90.153884
-3.0,4,90.162176
-13.0,14,90.191563
-6.0,7,90.207009
-4.0,5,90.217669
-4.0,5,90.228072
-6.0,7,90.243222
-11.0,12,90.268899
0.0,1,90.270983
-6.0,7,90.285845
-4.0,5,90.297061
-1.0,2,90.301463
-6.0,7,90.316624
-5.0,6,90.328992
-4.0,5,90.339798
-16.0,17,90.375501
-5.0,6,90.388049
-2.0,3,90.394081
-2.0,3,90.400624
-3.0,4,90.409293
-3.0,4,90.417804
-5.0,6,90.429994
-3.0,4,90.438748
-3.0,4,90.447251
-3.0,4,90.455473
-4.0,5,90.466055
0.0,1,90.46826
-6.0,7,90.482903
-8.0,9,90.502991
-1.0,2,90.507025
-3.0,4,90.515455
-2.0,3,90.521658
-3.0,4,90.530156
-7.0,8,90.546744
-2.0,3,90.553244
-3.0,4,90.561385
-7.0,8,90.578823
-4.0,5,90.589653
-3.0,4,90.598493
-3.0,4,90.606621
-3.0,4,90.615359
-5.0,6,90.628191
-6.0,7,90.642917
-6.0,7,90.658409
-1.0,2,90.662981
-3.0,4,90.671218
-7.0,8,90.688263
-8.0,9,90.7064
0.0,1,90.7084
-4.0,5,90.719797
-6.0,7,90.734907
0.0,1,90.737194
-3.0,4,90.745675
-14.0,15,90.77758
-2.0,3,90.783964
-2.0,3,90.790083
-7.0,8,90.806842
-1.0,2,90.811029
-7.0,8,90.828481
-2.0,3,90.834679
-3.0,4,90.843387
-3.0,4,90.852003
-5.0,6,90.865052
-1.0,2,90.869438
-2.0,3,90.875578
-2.0,3,90.881598
-3.0,4,90.889855
-4.0,5,90.900355
-2.0,3,90.906597
-2.0,3,90.913498
-2.0,3,90.920445
-2.0,3,90.926506
-9.0,10,90.9481
-5.0,6,90.961102
-1.0,2,90.96551
-16.0,17,91.00114
-3.0,4,91.009665
-2.0,3,91.015948
-2.0,3,91.022407
-9.0,10,91.044144
-4.0,5,91.05545
-4.0,5,91.066497
-4.0,5,91.076683
-4.0,5,91.087198
-5.0,6,91.10011
0.0,1,91.102127
-1.0,2,91.106441
-3.0,4,91.115408
-24.0,25,91.168392
-4.0,5,91.179131
-3.0,4,91.187745
0.0,1,91.189815
-5.0,6,91.20233
-6.0,7,91.217073
-2.0,3,91.223187
-3.0,4,91.231537
-6.0,7,91.245668
-3.0,4,91.25417
-2.0,3,91.260534
-4.0,5,91.271323
-1.0,2,91.27577
-7.0,8,91.292702
-2.0,3,91.299329
-7.0,8,91.31649
-8.0,9,91.334822
-3.0,4,91.34309
-2.0,3,91.349617
-3.0,4,91.358506
-2.0,3,91.364956
-12.0,13,91.392124
-7.0,8,91.40854
-4.0,5,91.418973
-50.0,50,91.527074
-3.0,4,91.535878
0.0,1,91.537906
-3.0,4,91.546052
-7.0,8,91.564585
-4.0,5,91.576884
-4.0,5,91.588228
-11.0,12,91.614327
0.0,1,91.61665
-3.0,4,91.625302
-2.0,3,91.631774
-5.0,6,91.64443
-2.0,3,91.650904
-25.0,26,91.708823
-4.0,5,91.719449
-4.0,5,91.729879
-4.0,5,91.740594
-4.0,5,91.751362
-8.0,9,91.76999
-3.0,4,91.778426
-6.0,7,91.792789
-5.0,6,91.805633
-4.0,5,91.816822
-5.0,6,91.830046
-1.0,2,91.834021
-3.0,4,91.842593
-6.0,7,91.857817
-2.0,3,91.864087
-4.0,5,91.874611
-5.0,6,91.887137
-2.0,3,91.893366
-3.0,4,91.901725
-5.0,6,91.914496
-4.0,5,91.924754
-10.0,11,91.947429
-3.0,4,91.955786
-3.0,4,91.963615
-3.0,4,91.971835
-2.0,3,91.9779
-4.0,5,91.987692
-5.0,6,92.000256
-1.0,2,92.004472
-4.0,5,92.014655
0.0,1,92.01681
-2.0,3,92.023484
0.0,1,92.025689
-2.0,3,92.032231
-10.0,11,92.055297
-2.0,3,92.061487
-20.0,21,92.105551
-2.0,3,92.111579
-2.0,3,92.118092
-1.0,2,92.122271
-2.0,3,92.128687
-4.0,5,92.139674
-3.0,4,92.147912
-2.0,3,92.153861
-24.0,25,92.20607
-32.0,33,92.2764
-32.0,33,92.348119
-7.0,8,92.365376
-2.0,3,92.371554
-5.0,6,92.384582
-29.0,30,92.449796
-1.0,2,92.453879
-11.0,12,92.479993
-3.0,4,92.4884
-2.0,3,92.494678
-7.0,8,92.511708
-4.0,5,92.522366
-4.0,5,92.532518
-6.0,7,92.546799
-6.0,7,92.56132
-3.0,4,92.570171
-4.0,5,92.580829
-3.0,4,92.588956
-11.0,12,92.615596
-3.0,4,92.624633
-4.0,5,92.635317
-6.0,7,92.650124
-7.0,8,92.666648
-4.0,5,92.676965
-6.0,7,92.69181
-7.0,8,92.707983
-3.0,4,92.716925
-4.0,5,92.727452
-1.0,2,92.731576
-7.0,8,92.748998
0.0,1,92.7514
-7.0,8,92.768575
-22.0,23,92.817593
-24.0,25,93.723834
-2.0,3,93.7309
-3.0,4,93.739665
-1.0,2,93.743778
-3.0,4,93.752372
-3.0,4,93.760811
-4.0,5,93.771893
-6.0,7,93.786717
-3.0,4,93.795102
-1.0,2,93.799195
-3.0,4,93.807297
-5.0,6,93.820091
-2.0,3,93.826554
-3.0,4,93.83578
-3.0,4,93.844014
-2.0,3,93.850207
-3.0,4,93.85868
-5.0,6,93.871186
-4.0,5,93.881819
-2.0,3,93.888632
-2.0,3,93.895416
-4.0,5,93.90599
-4.0,5,93.916215
-5.0,6,93.928619
-6.0,7,93.943661
-5.0,6,93.956387
-2.0,3,93.963048
-6.0,7,93.977946
-3.0,4,93.986086
0.0,1,93.988434
-14.0,15,94.019807
-9.0,10,94.041033
-3.0,4,94.050053
-4.0,5,94.06136
-3.0,4,94.069934
-2.0,3,94.076068
-4.0,5,94.109476
-3.0,4,94.11821
-2.0,3,94.124511
-3.0,4,94.133045
-4.0,5,94.143381
-3.0,4,94.151855
-5.0,6,94.164792
-4.0,5,94.175631
-1.0,2,94.180054
-3.0,4,94.18869
-2.0,3,94.195131
0.0,1,94.197507
-3.0,4,94.206093
-5.0,6,94.219249
-3.0,4,94.228311
-5.0,6,94.240521
-1.0,2,94.244758
-4.0,5,94.255552
-3.0,4,94.263987
-5.0,6,94.277405
-9.0,10,94.299055
-4.0,5,94.309967
-3.0,4,94.31828
-3.0,4,94.326807
-3.0,4,94.335316
-11.0,12,94.360493
-2.0,3,94.367135
0.0,1,94.369231
-2.0,3,94.37556
-4.0,5,94.386216
-3.0,4,94.394542
0.0,1,94.396911
-7.0,8,94.413988
-4.0,5,94.424175
-1.0,2,94.428585
-9.0,10,94.449688
-1.0,2,94.453975
-8.0,9,94.473436
-1.0,2,94.47759
-1.0,2,94.481777
-7.0,8,94.499175
-5.0,6,94.511385
0.0,1,94.513857
-3.0,4,94.521961
-3.0,4,94.53014
-2.0,3,94.53642
-6.0,7,94.551153
-5.0,6,94.563735
-3.0,4,94.57214
-4.0,5,94.582494
-4.0,5,94.593254
-16.0,17,94.629704
-2.0,3,94.636367
-3.0,4,94.644996
-1.0,2,94.649059
-1.0,2,94.653532
-9.0,10,94.674651
-3.0,4,94.683194
-3.0,4,94.691582
-3.0,4,94.699808
-2.0,3,94.706499
-5.0,6,94.71972
-3.0,4,94.72784
-4.0,5,94.738396
-1.0,2,94.74238
-10.0,11,94.765984
-4.0,5,94.776448
-4.0,5,94.787122
-2.0,3,94.793694
-4.0,5,94.804339
-5.0,6,94.817242
-3.0,4,94.826014
-3.0,4,94.833989
-4.0,5,94.844411
-3.0,4,94.852664
-5.0,6,94.866174
-4.0,5,94.877043
-4.0,5,94.888655
-3.0,4,94.898126
-19.0,20,94.941471
0.0,1,94.943927
-2.0,3,94.950716
0.0,1,94.95288
0.0,1,94.955205
-4.0,5,94.965848
-1.0,2,94.970173
-1.0,2,94.974853
-3.0,4,94.983168
-2.0,3,94.989871
-12.0,13,95.017503
-9.0,10,95.039156
-5.0,6,95.051611
-3.0,4,95.060094
-4.0,5,95.070621
-4.0,5,95.081006
-5.0,6,95.093969
-3.0,4,95.10217
-4.0,5,95.112338
-3.0,4,95.12111
-1.0,2,95.125048
-3.0,4,95.134217
-2.0,3,95.140374
-5.0,6,95.152898
-1.0,2,95.157351
-10.0,11,95.181945
-1.0,2,95.18628
-1.0,2,95.190603
-6.0,7,95.205702
-10.0,11,95.229198
-1.0,2,95.234113
-6.0,7,95.249027
-5.0,6,95.261788
-3.0,4,95.270492
-8.0,9,95.290333
-4.0,5,95.300966
-9.0,10,95.321375
-2.0,3,95.327565
-3.0,4,95.33638
-5.0,6,95.349075
0.0,1,95.351202
-10.0,11,95.374707
-2.0,3,95.381042
-1.0,2,95.385244
-10.0,11,95.408506
-2.0,3,95.414885
-2.0,3,95.421241
-8.0,9,95.440388
-6.0,7,95.455566
-4.0,5,95.466687
-2.0,3,95.472908
-6.0,7,95.48818
-3.0,4,95.49721
-5.0,6,95.510247
-4.0,5,95.520656
-3.0,4,95.529125
-3.0,4,95.537763
-17.0,18,95.575423
-3.0,4,95.584096
-1.0,2,95.588489
-2.0,3,95.595111
-2.0,3,95.601425
